C1A6ED $4A             LSR                             A:FED9 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:64  H:180
C1A6EE $4A             LSR                             A:7F6C X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzC V:64  H:183
C1A6EF $4A             LSR                             A:3FB6 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:186
C1A6F0 $29 $1F $00     AND #$001F                      A:1FDB X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:189
C1A6F3 $18             CLC                             A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:193
C1A6F4 $65 $0E         ADC $0E [0000CE] = $0200        A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:196
C1A6F6 $85 $0E         STA $0E [0000CE] = $0200        A:021B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:205
C1A6F8 $BD $58 $E3     LDA $E358,X [7FE35C] = $FED9    A:021B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:213
C1A6FB $2D $BC $E3     AND $E3BC [7FE3BC] = $0000      A:FED9 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:64  H:223
C1A6FE $0A             ASL                             A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:232
C1A6FF $0A             ASL                             A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:235
C1A700 $45 $0E         EOR $0E [0000CE] = $021B        A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:238
C1A702 $60             RTS                             A:021B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:246
C1A6CF $9D $84 $E5     STA $E584,X [7FE588] = $021C    A:021B X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:64  H:256
C1A6D2 $A9 $00 $00     LDA #$0000                      A:021B X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:64  H:266
C1A6D5 $20 $E3 $A6     JSR $A6E3 [C1A6E3] = $F829      A:0000 X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZc V:64  H:271
C1A6E3 $29 $F8 $00     AND #$00F8                      A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:295
C1A6E6 $0A             ASL                             A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:299
C1A6E7 $0A             ASL                             A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:302
C1A6E8 $85 $0E         STA $0E [0000CE] = $021B        A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:305
C1A6EA $BD $58 $E3     LDA $E358,X [7FE35C] = $FED9    A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:64  H:314
C1A6ED $4A             LSR                             A:FED9 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:64  H:323
C1A6EE $4A             LSR                             A:7F6C X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzC V:64  H:326
C1A6EF $4A             LSR                             A:3FB6 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:329
C1A6F0 $29 $1F $00     AND #$001F                      A:1FDB X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:332
C1A6F3 $18             CLC                             A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:336
C1A6F4 $65 $0E         ADC $0E [0000CE] = $0000        A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:64  H:339
C1A6F6 $85 $0E         STA $0E [0000CE] = $0000        A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:65  H:8  
C1A6F8 $BD $58 $E3     LDA $E358,X [7FE35C] = $FED9    A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:65  H:16 
C1A6FB $2D $BC $E3     AND $E3BC [7FE3BC] = $0000      A:FED9 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:65  H:26 
C1A6FE $0A             ASL                             A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:65  H:35 
C1A6FF $0A             ASL                             A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:65  H:38 
C1A700 $45 $0E         EOR $0E [0000CE] = $001B        A:0000 X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:65  H:41 
C1A702 $60             RTS                             A:001B X:0004 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:65  H:49 
C1A6D8 $9D $9C $E5     STA $E59C,X [7FE5A0] = $001C    A:001B X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:65  H:59 
C1A6DB $A9 $01 $00     LDA #$0001                      A:001B X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:65  H:69 
C1A6DE $8F $E2 $7F $7E STA $7E7FE2                     A:0001 X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:65  H:74 
C1A6E2 $60             RTS                             A:0001 X:0004 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:65  H:84 
C16ED4 $60             RTS                             A:0001 X:0004 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:94 
C16D40 $20 $F7 $6D     JSR $6DF7 [C16DF7] = $A8BD      A:0001 X:0004 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:104
C16DF7 $BD $A8 $E3     LDA $E3A8,X [7FE3AC] = $0000    A:0001 X:0004 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:114
C16DFA $F0 $3B         BEQ $C16E37                     A:0000 X:0004 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZc V:65  H:124
C16E37 $60             RTS                             A:0000 X:0004 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZc V:65  H:128
C16D43 $A6 $18         LDX $18 [0000D8] = $0004        A:0000 X:0004 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIZc V:65  H:148
C16D45 $CA             DEX                             A:0000 X:0004 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:157
C16D46 $CA             DEX                             A:0000 X:0003 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:160
C16D47 $10 $E5         BPL $C16D2E                     A:0000 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:163
C16D2E $86 $18         STX $18 [0000D8] = $0004        A:0000 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:167
C16D30 $BD $D2 $E2     LDA $E2D2,X [7FE2D4] = $0001    A:0000 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:176
C16D33 $F0 $0E         BEQ $C16D43                     A:0001 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:186
C16D35 $BD $9E $E3     LDA $E39E,X [7FE3A0] = $0100    A:0001 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:189
C16D38 $1D $A8 $E3     ORA $E3A8,X [7FE3AA] = $0000    A:0100 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:199
C16D3B $F0 $06         BEQ $C16D43                     A:0100 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:209
C16D3D $20 $B6 $6D     JSR $6DB6 [C16DB6] = $9EBD      A:0100 X:0002 Y:020C S:03F9 D:00C0 DB:7F P:nvmxdIzc V:65  H:212
C16DB6 $BD $9E $E3     LDA $E39E,X [7FE3A0] = $0100    A:0100 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:222
C16DB9 $F0 $3B         BEQ $C16DF6                     A:0100 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:232
C16DBB $30 $18         BMI $C16DD5                     A:0100 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:235
C16DBD $BD $32 $E3     LDA $E332,X [7FE334] = $FF00    A:0100 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:238
C16DC0 $29 $FF $00     AND #$00FF                      A:FF00 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:65  H:248
C16DC3 $18             CLC                             A:0000 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZc V:65  H:252
C16DC4 $7D $9E $E3     ADC $E39E,X [7FE3A0] = $0100    A:0000 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZc V:65  H:255
C16DC7 $9D $32 $E3     STA $E332,X [7FE334] = $FF00    A:0100 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:265
C16DCA $EB             XBA                             A:0100 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:275
C16DCB $29 $FF $00     AND #$00FF                      A:0001 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:286
C16DCE $F0 $26         BEQ $C16DF6                     A:0001 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:290
C16DD0 $85 $1C         STA $1C [0000DC] = $0001        A:0001 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:293
C16DD2 $4C $9E $6E     JMP $6E9E [C16E9E] = $3EAD      A:0001 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:302
C16E9E $AD $3E $E3     LDA $E33E [7FE33E] = $0000      A:0001 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:306
C16EA1 $D0 $31         BNE $C16ED4                     A:0000 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZc V:65  H:315
C16EA3 $BD $6C $E3     LDA $E36C,X [7FE36E] = $0C38    A:0000 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZc V:65  H:318
C16EA6 $18             CLC                             A:0C38 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:327
C16EA7 $65 $1C         ADC $1C [0000DC] = $0001        A:0C38 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:330
C16EA9 $38             SEC                             A:0C39 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:65  H:338
C16EAA $E9 $00 $08     SBC #$0800                      A:0C39 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzC V:66  H:1  
C16EAD $2F $A0 $96 $7E AND $7E96A0                     A:0439 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzC V:66  H:6  
C16EB1 $18             CLC                             A:0439 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzC V:66  H:16 
C16EB2 $69 $00 $08     ADC #$0800                      A:0439 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:66  H:19 
C16EB5 $9D $6C $E3     STA $E36C,X [7FE36E] = $0C38    A:0C39 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:66  H:23 
C16EB8 $18             CLC                             A:0C39 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:66  H:33 
C16EB9 $6D $B6 $E3     ADC $E3B6 [7FE3B6] = $00F8      A:0C39 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:66  H:36 
C16EBC $85 $14         STA $14 [0000D4] = $0D31        A:0D31 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:66  H:45 
C16EBE $BD $1E $E3     LDA $E31E,X [7FE320] = $FDE0    A:0D31 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIzc V:66  H:53 
C16EC1 $18             CLC                             A:FDE0 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:63 
C16EC2 $65 $1C         ADC $1C [0000DC] = $0001        A:FDE0 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:66 
C16EC4 $9D $1E $E3     STA $E31E,X [7FE320] = $FDE0    A:FDE1 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:75 
C16EC7 $18             CLC                             A:FDE1 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:85 
C16EC8 $6D $B6 $E3     ADC $E3B6 [7FE3B6] = $00F8      A:FDE1 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:88 
C16ECB $9D $58 $E3     STA $E358,X [7FE35A] = $FDE0    A:FED9 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:96 
C16ECE $20 $DC $8A     JSR $8ADC [C18ADC] = $18A6      A:FED9 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:NvmxdIzc V:66  H:106
C18ADC $A6 $18         LDX $18 [0000D8] = $0002        A:FED9 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:116
C18ADE $E0 $08 $00     CPX #$0008                      A:FED9 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:125
C18AE1 $D0 $01         BNE $C18AE4                     A:FED9 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:129
C18AE4 $FE $4E $E3     INC $E34E,X [7FE350] = $0000    A:FED9 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:134
C18AE7 $A5 $14         LDA $14 [0000D4] = $0D31        A:FED9 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:159
C18AE9 $4A             LSR                             A:0D31 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:168
C18AEA $4A             LSR                             A:0698 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzC V:66  H:171
C18AEB $4A             LSR                             A:034C X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:174
C18AEC $8D $C4 $E3     STA $E3C4 [7FE3C4] = $01A6      A:01A6 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:177
C18AEF $BD $76 $E3     LDA $E376,X [7FE378] = $1488    A:01A6 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:185
C18AF2 $4A             LSR                             A:1488 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:195
C18AF3 $4A             LSR                             A:0A44 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:198
C18AF4 $4A             LSR                             A:0522 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:201
C18AF5 $8D $C6 $E3     STA $E3C6 [7FE3C6] = $0291      A:0291 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:204
C18AF8 $BF $0E $6F $C1 LDA $C16F0E,X [C16F10] = $E212  A:0291 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:213
C18AFC $8D $C8 $E3     STA $E3C8 [7FE3C8] = $E252      A:E212 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:222
C18AFF $AD $B4 $E3     LDA $E3B4 [7FE3B4] = $001B      A:E212 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:230
C18B02 $1A             INC                             A:001B X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:239
C18B03 $1A             INC                             A:001C X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:242
C18B04 $8D $C0 $E5     STA $E5C0 [7FE5C0] = $001D      A:001D X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:245
C18B07 $A6 $18         LDX $18 [0000D8] = $0002        A:001D X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:253
C18B09 $AD $E2 $E3     LDA $E3E2 [7FE3E2] = $8000      A:001D X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:262
C18B0C $10 $13         BPL $C18B21                     A:8000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:270
C18B0E $A5 $18         LDA $18 [0000D8] = $0002        A:8000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:66  H:273
C18B10 $4A             LSR                             A:0002 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:289
C18B11 $CD $72 $E4     CMP $E472 [7FE472] = $0000      A:0001 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:66  H:292
C18B14 $D0 $0B         BNE $C18B21                     A:0001 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzC V:66  H:301
C18B21 $AD $E4 $E3     LDA $E3E4 [7FE3E4] = $0000      A:0001 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzC V:66  H:305
C18B24 $10 $13         BPL $C18B39                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:66  H:314
C18B39 $AD $E6 $E3     LDA $E3E6 [7FE3E6] = $0000      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:66  H:318
C18B3C $10 $13         BPL $C18B51                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:66  H:326
C18B51 $AD $E8 $E3     LDA $E3E8 [7FE3E8] = $0000      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:66  H:330
C18B54 $10 $13         BPL $C18B69                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:66  H:339
C18B69 $AD $EA $E3     LDA $E3EA [7FE3EA] = $0000      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:3  
C18B6C $10 $13         BPL $C18B81                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:12 
C18B81 $AD $EC $E3     LDA $E3EC [7FE3EC] = $0000      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:16 
C18B84 $10 $13         BPL $C18B99                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:25 
C18B99 $AD $EE $E3     LDA $E3EE [7FE3EE] = $0000      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:29 
C18B9C $10 $13         BPL $C18BB1                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:38 
C18BB1 $AD $F0 $E3     LDA $E3F0 [7FE3F0] = $0000      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:42 
C18BB4 $10 $13         BPL $C18BC9                     A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:51 
C18BC9 $60             RTS                             A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:55 
C16ED1 $20 $9F $A6     JSR $A69F [C1A69F] = $18A6      A:0000 X:0002 Y:020C S:03F7 D:00C0 DB:7F P:nvmxdIZC V:67  H:65 
C1A69F $A6 $18         LDX $18 [0000D8] = $0002        A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZC V:67  H:75 
C1A6A1 $BD $4E $E3     LDA $E34E,X [7FE350] = $0001    A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzC V:67  H:84 
C1A6A4 $F0 $3C         BEQ $C1A6E2                     A:0001 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzC V:67  H:94 
C1A6A6 $BD $28 $E3     LDA $E328,X [7FE32A] = $FF80    A:0001 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzC V:67  H:97 
C1A6A9 $4A             LSR                             A:FF80 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzC V:67  H:107
C1A6AA $4A             LSR                             A:7FC0 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:110
C1A6AB $4A             LSR                             A:3FE0 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:113
C1A6AC $29 $1F $00     AND #$001F                      A:1FF0 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:116
C1A6AF $0A             ASL                             A:0010 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:120
C1A6B0 $9D $A4 $E5     STA $E5A4,X [7FE5A6] = $0000    A:0020 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:123
C1A6B3 $49 $3E $00     EOR #$003E                      A:0020 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:143
C1A6B6 $1A             INC                             A:001E X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:148
C1A6B7 $1A             INC                             A:001F X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:151
C1A6B8 $9D $8C $E5     STA $E58C,X [7FE58E] = $0000    A:0020 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:154
C1A6BB $BF $0E $6F $C1 LDA $C16F0E,X [C16F10] = $E212  A:0020 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:164
C1A6BF $9D $94 $E5     STA $E594,X [7FE596] = $E212    A:E212 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:67  H:173
C1A6C2 $18             CLC                             A:E212 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:67  H:183
C1A6C3 $7D $8C $E5     ADC $E58C,X [7FE58E] = $0020    A:E212 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:67  H:186
C1A6C6 $9D $AC $E5     STA $E5AC,X [7FE5AE] = $E232    A:E232 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:67  H:196
C1A6C9 $BD $28 $E3     LDA $E328,X [7FE32A] = $FF80    A:E232 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:67  H:206
C1A6CC $20 $E3 $A6     JSR $A6E3 [C1A6E3] = $F829      A:FF80 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:NvmxdIzc V:67  H:216
C1A6E3 $29 $F8 $00     AND #$00F8                      A:FF80 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:67  H:226
C1A6E6 $0A             ASL                             A:0080 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:230
C1A6E7 $0A             ASL                             A:0100 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:233
C1A6E8 $85 $0E         STA $0E [0000CE] = $001B        A:0200 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:236
C1A6EA $BD $58 $E3     LDA $E358,X [7FE35A] = $FED9    A:0200 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:245
C1A6ED $4A             LSR                             A:FED9 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:67  H:255
C1A6EE $4A             LSR                             A:7F6C X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzC V:67  H:258
C1A6EF $4A             LSR                             A:3FB6 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:261
C1A6F0 $29 $1F $00     AND #$001F                      A:1FDB X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:264
C1A6F3 $18             CLC                             A:001B X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:268
C1A6F4 $65 $0E         ADC $0E [0000CE] = $0200        A:001B X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:271
C1A6F6 $85 $0E         STA $0E [0000CE] = $0200        A:021B X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:286
C1A6F8 $BD $58 $E3     LDA $E358,X [7FE35A] = $FED9    A:021B X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:294
C1A6FB $2D $BC $E3     AND $E3BC [7FE3BC] = $0000      A:FED9 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:67  H:304
C1A6FE $0A             ASL                             A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:67  H:313
C1A6FF $0A             ASL                             A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:67  H:316
C1A700 $45 $0E         EOR $0E [0000CE] = $021B        A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:67  H:319
C1A702 $60             RTS                             A:021B X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:67  H:327
C1A6CF $9D $84 $E5     STA $E584,X [7FE586] = $021C    A:021B X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:67  H:336
C1A6D2 $A9 $00 $00     LDA #$0000                      A:021B X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIzc V:68  H:6  
C1A6D5 $20 $E3 $A6     JSR $A6E3 [C1A6E3] = $F829      A:0000 X:0002 Y:020C S:03F5 D:00C0 DB:7F P:nvmxdIZc V:68  H:11 
C1A6E3 $29 $F8 $00     AND #$00F8                      A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:68  H:21 
C1A6E6 $0A             ASL                             A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:68  H:25 
C1A6E7 $0A             ASL                             A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:68  H:28 
C1A6E8 $85 $0E         STA $0E [0000CE] = $021B        A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:68  H:31 
C1A6EA $BD $58 $E3     LDA $E358,X [7FE35A] = $FED9    A:0000 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIZc V:68  H:40 
C1A6ED $4A             LSR                             A:FED9 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:NvmxdIzc V:68  H:50 
C1A6EE $4A             LSR                             A:7F6C X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzC V:68  H:53 
C1A6EF $4A             LSR                             A:3FB6 X:0002 Y:020C S:03F3 D:00C0 DB:7F P:nvmxdIzc V:68  H:56 
