C608D7 $90 $09         BCC $C608E2                     A:1609 X:0010 Y:0000 S:0371 D:0000 DB:7E P:04 V:260 H:202
C608E2 $F4 $7F $7F     PEA #$7F7F                      A:1609 X:0010 Y:0000 S:0371 D:0000 DB:7E P:04 V:260 H:206
C608E5 $AB             PLB                             A:1609 X:0010 Y:0000 S:036F D:0000 DB:7E P:04 V:260 H:215
C608E6 $AB             PLB                             A:1609 X:0010 Y:0000 S:0370 D:0000 DB:7F P:04 V:260 H:221
C608E7 $A2 $00 $00     LDX #$0000                      A:1609 X:0010 Y:0000 S:0371 D:0000 DB:7F P:04 V:260 H:228
C608EA $AF $58 $98 $7E LDA $7E9858                     A:1609 X:0000 Y:0000 S:0371 D:0000 DB:7F P:06 V:260 H:232
C608EE $38             SEC                             A:1248 X:0000 Y:0000 S:0371 D:0000 DB:7F P:04 V:260 H:242
C608EF $E3 $03         SBC $03,S [000374] = $0800      A:1248 X:0000 Y:0000 S:0371 D:0000 DB:7F P:05 V:260 H:245
C608F1 $48             PHA                             A:0A48 X:0000 Y:0000 S:0371 D:0000 DB:7F P:05 V:260 H:254
C608F2 $A0 $08 $00     LDY #$0008                      A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:260 H:261
C608F5 $B9 $DE $E2     LDA $E2DE,Y [7FE2E6] = $0100    A:0A48 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:260 H:265
C608F8 $85 $00         STA $00 [000000] = $49FE        A:0100 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:260 H:275
C608FA $A3 $01         LDA $01,S [000370] = $0A48      A:0100 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:260 H:282
C608FC $22 $E1 $11 $C0 JSL $C011E1                     A:0A48 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:260 H:291
C011E1 $08             PHP                             A:0A48 X:0000 Y:0008 S:036C D:0000 DB:7F P:05 V:260 H:304
C011E2 $C2 $20         REP #$20                        A:0A48 X:0000 Y:0008 S:036B D:0000 DB:7F P:05 V:260 H:309
C011E4 $48             PHA                             A:0A48 X:0000 Y:0008 S:036B D:0000 DB:7F P:05 V:260 H:314
C011E5 $B5 $00         LDA $00,X [000000] = $0100      A:0A48 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:260 H:321
C011E7 $48             PHA                             A:0100 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:260 H:328
C011E8 $10 $04         BPL $C011EE                     A:0100 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:260 H:335
C011EE $95 $00         STA $00,X [000000] = $0100      A:0100 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:261 H:0  
C011F0 $A3 $03         LDA $03,S [00036A] = $0A48      A:0100 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:261 H:8  
C011F2 $10 $04         BPL $C011F8                     A:0A48 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:261 H:17 
C011F8 $22 $46 $11 $C0 JSL $C01146                     A:0A48 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:261 H:21 
C01146 $08             PHP                             A:0A48 X:0000 Y:0008 S:0364 D:0000 DB:7F P:05 V:261 H:35 
C01147 $E2 $20         SEP #$20                        A:0A48 X:0000 Y:0008 S:0363 D:0000 DB:7F P:05 V:261 H:40 
C01149 $48             PHA                             A:0A48 X:0000 Y:0008 S:0363 D:0000 DB:7F P:25 V:261 H:44 
C0114A $EB             XBA                             A:0A48 X:0000 Y:0008 S:0362 D:0000 DB:7F P:25 V:261 H:49 
C0114B $48             PHA                             A:480A X:0000 Y:0008 S:0362 D:0000 DB:7F P:25 V:261 H:54 
C0114C $B5 $01         LDA $01,X [000001] = $01        A:480A X:0000 Y:0008 S:0361 D:0000 DB:7F P:25 V:261 H:59 
C0114E $48             PHA                             A:4801 X:0000 Y:0008 S:0361 D:0000 DB:7F P:25 V:261 H:65 
C0114F $A3 $03         LDA $03,S [000363] = $48        A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:261 H:70 
C01151 $EB             XBA                             A:4848 X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:261 H:77 
C01152 $B5 $00         LDA $00,X [000000] = $00        A:4848 X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:261 H:81 
C01154 $48             PHA                             A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:88 
C01155 $8F $02 $42 $00 STA $004202                     A:4800 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:261 H:93 
C01159 $EB             XBA                             A:4800 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:261 H:100
C0115A $8F $03 $42 $00 STA $004203                     A:0048 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:261 H:105
C0115E $EA             NOP                             A:0048 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:261 H:112
C0115F $EA             NOP                             A:0048 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:261 H:115
C01160 $EA             NOP                             A:0048 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:261 H:118
C01161 $EA             NOP                             A:0048 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:261 H:121
C01162 $AF $16 $42 $00 LDA $004216                     A:0048 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:261 H:124
C01166 $95 $00         STA $00,X [000000] = $00        A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:261 H:132
C01168 $AF $17 $42 $00 LDA $004217                     A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:261 H:148
C0116C $95 $01         STA $01,X [000001] = $01        A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:261 H:156
C0116E $68             PLA                             A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:261 H:162
C0116F $EB             XBA                             A:0000 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:169
C01170 $A3 $02         LDA $02,S [000362] = $0A        A:0000 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:173
C01172 $8F $02 $42 $00 STA $004202                     A:000A X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:261 H:180
C01176 $EB             XBA                             A:000A X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:261 H:187
C01177 $8F $03 $42 $00 STA $004203                     A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:192
C0117B $EA             NOP                             A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:199
C0117C $EA             NOP                             A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:202
C0117D $EA             NOP                             A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:205
C0117E $EA             NOP                             A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:208
C0117F $AF $16 $42 $00 LDA $004216                     A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:211
C01183 $18             CLC                             A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:261 H:219
C01184 $75 $01         ADC $01,X [000001] = $00        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:222
C01186 $95 $01         STA $01,X [000001] = $00        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:228
C01188 $AF $17 $42 $00 LDA $004217                     A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:235
C0118C $69 $00         ADC #$00                        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:242
C0118E $95 $02         STA $02,X [000002] = $C8        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:245
C01190 $A3 $01         LDA $01,S [000361] = $01        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:252
C01192 $EB             XBA                             A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:258
C01193 $A3 $03         LDA $03,S [000363] = $48        A:010A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:263
C01195 $8F $02 $42 $00 STA $004202                     A:0148 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:269
C01199 $EB             XBA                             A:0148 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:277
C0119A $8F $03 $42 $00 STA $004203                     A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:281
C0119E $EA             NOP                             A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:289
C0119F $EA             NOP                             A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:292
C011A0 $EA             NOP                             A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:295
C011A1 $EA             NOP                             A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:298
C011A2 $AF $16 $42 $00 LDA $004216                     A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:301
C011A6 $18             CLC                             A:4848 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:308
C011A7 $75 $01         ADC $01,X [000001] = $00        A:4848 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:311
C011A9 $95 $01         STA $01,X [000001] = $00        A:4848 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:318
C011AB $AF $17 $42 $00 LDA $004217                     A:4848 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:261 H:324
C011AF $75 $02         ADC $02,X [000002] = $00        A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:331
C011B1 $95 $02         STA $02,X [000002] = $00        A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:261 H:337
C011B3 $A9 $00         LDA #$00                        A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:13 
C011B5 $2A             ROL                             A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:16 
C011B6 $95 $03         STA $03,X [000003] = $00        A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:19 
C011B8 $A3 $01         LDA $01,S [000361] = $01        A:4800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:25 
C011BA $EB             XBA                             A:4801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:32 
C011BB $A3 $02         LDA $02,S [000362] = $0A        A:0148 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:36 
C011BD $8F $02 $42 $00 STA $004202                     A:010A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:43 
C011C1 $EB             XBA                             A:010A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:50 
C011C2 $8F $03 $42 $00 STA $004203                     A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:55 
C011C6 $EA             NOP                             A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:62 
C011C7 $EA             NOP                             A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:65 
C011C8 $EA             NOP                             A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:68 
C011C9 $EA             NOP                             A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:71 
C011CA $AF $16 $42 $00 LDA $004216                     A:0A01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:74 
C011CE $18             CLC                             A:0A0A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:82 
C011CF $75 $02         ADC $02,X [000002] = $00        A:0A0A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:85 
C011D1 $95 $02         STA $02,X [000002] = $00        A:0A0A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:91 
C011D3 $AF $17 $42 $00 LDA $004217                     A:0A0A X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:0   H:98 
C011D7 $75 $03         ADC $03,X [000003] = $00        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:105
C011D9 $95 $03         STA $03,X [000003] = $00        A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:112
C011DB $68             PLA                             A:0A00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:0   H:118
C011DC $68             PLA                             A:0A01 X:0000 Y:0008 S:0361 D:0000 DB:7F P:24 V:0   H:125
C011DD $EB             XBA                             A:0A0A X:0000 Y:0008 S:0362 D:0000 DB:7F P:24 V:0   H:131
C011DE $68             PLA                             A:0A0A X:0000 Y:0008 S:0362 D:0000 DB:7F P:24 V:0   H:146
C011DF $28             PLP                             A:0A48 X:0000 Y:0008 S:0363 D:0000 DB:7F P:24 V:0   H:152
C011E0 $6B             RTL                             A:0A48 X:0000 Y:0008 S:0364 D:0000 DB:7F P:05 V:0   H:159
C011FC $68             PLA                             A:0A48 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:0   H:169
C011FD $43 $01         EOR $01,S [00036A] = $0A48      A:0100 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:0   H:178
C011FF $29 $00 $80     AND #$8000                      A:0B48 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:0   H:186
C01202 $F0 $15         BEQ $C01219                     A:0000 X:0000 Y:0008 S:0369 D:0000 DB:7F P:07 V:0   H:191
C01219 $68             PLA                             A:0000 X:0000 Y:0008 S:0369 D:0000 DB:7F P:07 V:0   H:195
C0121A $28             PLP                             A:0A48 X:0000 Y:0008 S:036B D:0000 DB:7F P:05 V:0   H:204
C0121B $6B             RTL                             A:0A48 X:0000 Y:0008 S:036C D:0000 DB:7F P:05 V:0   H:210
C60900 $A5 $01         LDA $01 [000001] = $0A48        A:0A48 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:0   H:221
C60902 $99 $6C $E3     STA $E36C,Y [7FE374] = $0828    A:0A48 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:0   H:228
C60905 $88             DEY                             A:0A48 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:0   H:238
C60906 $88             DEY                             A:0A48 X:0000 Y:0007 S:036F D:0000 DB:7F P:05 V:0   H:241
C60907 $10 $EC         BPL $C608F5                     A:0A48 X:0000 Y:0006 S:036F D:0000 DB:7F P:05 V:0   H:244
C608F5 $B9 $DE $E2     LDA $E2DE,Y [7FE2E4] = $0000    A:0A48 X:0000 Y:0006 S:036F D:0000 DB:7F P:05 V:0   H:248
C608F8 $85 $00         STA $00 [000000] = $4800        A:0000 X:0000 Y:0006 S:036F D:0000 DB:7F P:07 V:0   H:258
C608FA $A3 $01         LDA $01,S [000370] = $0A48      A:0000 X:0000 Y:0006 S:036F D:0000 DB:7F P:07 V:0   H:265
C608FC $22 $E1 $11 $C0 JSL $C011E1                     A:0A48 X:0000 Y:0006 S:036F D:0000 DB:7F P:05 V:0   H:274
C011E1 $08             PHP                             A:0A48 X:0000 Y:0006 S:036C D:0000 DB:7F P:05 V:0   H:302
C011E2 $C2 $20         REP #$20                        A:0A48 X:0000 Y:0006 S:036B D:0000 DB:7F P:05 V:0   H:307
C011E4 $48             PHA                             A:0A48 X:0000 Y:0006 S:036B D:0000 DB:7F P:05 V:0   H:312
C011E5 $B5 $00         LDA $00,X [000000] = $0000      A:0A48 X:0000 Y:0006 S:0369 D:0000 DB:7F P:05 V:0   H:319
C011E7 $48             PHA                             A:0000 X:0000 Y:0006 S:0369 D:0000 DB:7F P:07 V:0   H:327
C011E8 $10 $04         BPL $C011EE                     A:0000 X:0000 Y:0006 S:0367 D:0000 DB:7F P:07 V:0   H:333
C011EE $95 $00         STA $00,X [000000] = $0000      A:0000 X:0000 Y:0006 S:0367 D:0000 DB:7F P:07 V:0   H:338
C011F0 $A3 $03         LDA $03,S [00036A] = $0A48      A:0000 X:0000 Y:0006 S:0367 D:0000 DB:7F P:07 V:1   H:6  
C011F2 $10 $04         BPL $C011F8                     A:0A48 X:0000 Y:0006 S:0367 D:0000 DB:7F P:05 V:1   H:15 
C011F8 $22 $46 $11 $C0 JSL $C01146                     A:0A48 X:0000 Y:0006 S:0367 D:0000 DB:7F P:05 V:1   H:19 
C01146 $08             PHP                             A:0A48 X:0000 Y:0006 S:0364 D:0000 DB:7F P:05 V:1   H:33 
C01147 $E2 $20         SEP #$20                        A:0A48 X:0000 Y:0006 S:0363 D:0000 DB:7F P:05 V:1   H:38 
C01149 $48             PHA                             A:0A48 X:0000 Y:0006 S:0363 D:0000 DB:7F P:25 V:1   H:42 
C0114A $EB             XBA                             A:0A48 X:0000 Y:0006 S:0362 D:0000 DB:7F P:25 V:1   H:47 
C0114B $48             PHA                             A:480A X:0000 Y:0006 S:0362 D:0000 DB:7F P:25 V:1   H:52 
C0114C $B5 $01         LDA $01,X [000001] = $00        A:480A X:0000 Y:0006 S:0361 D:0000 DB:7F P:25 V:1   H:57 
C0114E $48             PHA                             A:4800 X:0000 Y:0006 S:0361 D:0000 DB:7F P:27 V:1   H:63 
C0114F $A3 $03         LDA $03,S [000363] = $48        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:68 
C01151 $EB             XBA                             A:4848 X:0000 Y:0006 S:0360 D:0000 DB:7F P:25 V:1   H:75 
C01152 $B5 $00         LDA $00,X [000000] = $00        A:4848 X:0000 Y:0006 S:0360 D:0000 DB:7F P:25 V:1   H:79 
C01154 $48             PHA                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:86 
C01155 $8F $02 $42 $00 STA $004202                     A:4800 X:0000 Y:0006 S:035F D:0000 DB:7F P:27 V:1   H:91 
C01159 $EB             XBA                             A:4800 X:0000 Y:0006 S:035F D:0000 DB:7F P:27 V:1   H:98 
C0115A $8F $03 $42 $00 STA $004203                     A:0048 X:0000 Y:0006 S:035F D:0000 DB:7F P:25 V:1   H:103
C0115E $EA             NOP                             A:0048 X:0000 Y:0006 S:035F D:0000 DB:7F P:25 V:1   H:110
C0115F $EA             NOP                             A:0048 X:0000 Y:0006 S:035F D:0000 DB:7F P:25 V:1   H:113
C01160 $EA             NOP                             A:0048 X:0000 Y:0006 S:035F D:0000 DB:7F P:25 V:1   H:116
C01161 $EA             NOP                             A:0048 X:0000 Y:0006 S:035F D:0000 DB:7F P:25 V:1   H:119
C01162 $AF $16 $42 $00 LDA $004216                     A:0048 X:0000 Y:0006 S:035F D:0000 DB:7F P:25 V:1   H:122
C01166 $95 $00         STA $00,X [000000] = $00        A:0000 X:0000 Y:0006 S:035F D:0000 DB:7F P:27 V:1   H:130
C01168 $AF $17 $42 $00 LDA $004217                     A:0000 X:0000 Y:0006 S:035F D:0000 DB:7F P:27 V:1   H:146
C0116C $95 $01         STA $01,X [000001] = $00        A:0000 X:0000 Y:0006 S:035F D:0000 DB:7F P:27 V:1   H:154
C0116E $68             PLA                             A:0000 X:0000 Y:0006 S:035F D:0000 DB:7F P:27 V:1   H:160
C0116F $EB             XBA                             A:0000 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:167
C01170 $A3 $02         LDA $02,S [000362] = $0A        A:0000 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:171
C01172 $8F $02 $42 $00 STA $004202                     A:000A X:0000 Y:0006 S:0360 D:0000 DB:7F P:25 V:1   H:178
C01176 $EB             XBA                             A:000A X:0000 Y:0006 S:0360 D:0000 DB:7F P:25 V:1   H:185
C01177 $8F $03 $42 $00 STA $004203                     A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:190
C0117B $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:197
C0117C $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:200
C0117D $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:203
C0117E $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:206
C0117F $AF $16 $42 $00 LDA $004216                     A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:209
C01183 $18             CLC                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:27 V:1   H:217
C01184 $75 $01         ADC $01,X [000001] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:220
C01186 $95 $01         STA $01,X [000001] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:226
C01188 $AF $17 $42 $00 LDA $004217                     A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:233
C0118C $69 $00         ADC #$00                        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:240
C0118E $95 $02         STA $02,X [000002] = $0A        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:243
C01190 $A3 $01         LDA $01,S [000361] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:250
C01192 $EB             XBA                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:256
C01193 $A3 $03         LDA $03,S [000363] = $48        A:000A X:0000 Y:0006 S:0360 D:0000 DB:7F P:24 V:1   H:261
C01195 $8F $02 $42 $00 STA $004202                     A:0048 X:0000 Y:0006 S:0360 D:0000 DB:7F P:24 V:1   H:267
C01199 $EB             XBA                             A:0048 X:0000 Y:0006 S:0360 D:0000 DB:7F P:24 V:1   H:275
C0119A $8F $03 $42 $00 STA $004203                     A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:285
C0119E $EA             NOP                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:293
C0119F $EA             NOP                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:296
C011A0 $EA             NOP                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:299
C011A1 $EA             NOP                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:302
C011A2 $AF $16 $42 $00 LDA $004216                     A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:305
C011A6 $18             CLC                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:312
C011A7 $75 $01         ADC $01,X [000001] = $00        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:315
C011A9 $95 $01         STA $01,X [000001] = $00        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:322
C011AB $AF $17 $42 $00 LDA $004217                     A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:327
C011AF $75 $02         ADC $02,X [000002] = $00        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:1   H:335
C011B1 $95 $02         STA $02,X [000002] = $00        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:1  
C011B3 $A9 $00         LDA #$00                        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:8  
C011B5 $2A             ROL                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:11 
C011B6 $95 $03         STA $03,X [000003] = $00        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:14 
C011B8 $A3 $01         LDA $01,S [000361] = $00        A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:20 
C011BA $EB             XBA                             A:4800 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:27 
C011BB $A3 $02         LDA $02,S [000362] = $0A        A:0048 X:0000 Y:0006 S:0360 D:0000 DB:7F P:24 V:2   H:31 
C011BD $8F $02 $42 $00 STA $004202                     A:000A X:0000 Y:0006 S:0360 D:0000 DB:7F P:24 V:2   H:38 
C011C1 $EB             XBA                             A:000A X:0000 Y:0006 S:0360 D:0000 DB:7F P:24 V:2   H:45 
C011C2 $8F $03 $42 $00 STA $004203                     A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:50 
C011C6 $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:57 
C011C7 $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:60 
C011C8 $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:63 
C011C9 $EA             NOP                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:66 
C011CA $AF $16 $42 $00 LDA $004216                     A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:69 
C011CE $18             CLC                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:77 
C011CF $75 $02         ADC $02,X [000002] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:80 
C011D1 $95 $02         STA $02,X [000002] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:86 
C011D3 $AF $17 $42 $00 LDA $004217                     A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:93 
C011D7 $75 $03         ADC $03,X [000003] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:100
C011D9 $95 $03         STA $03,X [000003] = $00        A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:107
C011DB $68             PLA                             A:0A00 X:0000 Y:0006 S:0360 D:0000 DB:7F P:26 V:2   H:113
C011DC $68             PLA                             A:0A00 X:0000 Y:0006 S:0361 D:0000 DB:7F P:26 V:2   H:120
C011DD $EB             XBA                             A:0A0A X:0000 Y:0006 S:0362 D:0000 DB:7F P:24 V:2   H:126
C011DE $68             PLA                             A:0A0A X:0000 Y:0006 S:0362 D:0000 DB:7F P:24 V:2   H:131
C011DF $28             PLP                             A:0A48 X:0000 Y:0006 S:0363 D:0000 DB:7F P:24 V:2   H:147
C011E0 $6B             RTL                             A:0A48 X:0000 Y:0006 S:0364 D:0000 DB:7F P:05 V:2   H:154
C011FC $68             PLA                             A:0A48 X:0000 Y:0006 S:0367 D:0000 DB:7F P:05 V:2   H:164
C011FD $43 $01         EOR $01,S [00036A] = $0A48      A:0000 X:0000 Y:0006 S:0369 D:0000 DB:7F P:07 V:2   H:173
C011FF $29 $00 $80     AND #$8000                      A:0A48 X:0000 Y:0006 S:0369 D:0000 DB:7F P:05 V:2   H:181
C01202 $F0 $15         BEQ $C01219                     A:0000 X:0000 Y:0006 S:0369 D:0000 DB:7F P:07 V:2   H:186
C01219 $68             PLA                             A:0000 X:0000 Y:0006 S:0369 D:0000 DB:7F P:07 V:2   H:190
C0121A $28             PLP                             A:0A48 X:0000 Y:0006 S:036B D:0000 DB:7F P:05 V:2   H:199
C0121B $6B             RTL                             A:0A48 X:0000 Y:0006 S:036C D:0000 DB:7F P:05 V:2   H:205
C60900 $A5 $01         LDA $01 [000001] = $0000        A:0A48 X:0000 Y:0006 S:036F D:0000 DB:7F P:05 V:2   H:216
